Id,ratio[0],ratio[1],ratio[2],ratio[3],ratio[4],ratio[5],ratio[6],ratio[7],ratio[8],ratio[9],ratio[10],ratio[11],ratio[12],ratio[13],ratio[14],ratio[15],ratio[16],ratio[17],ratio[18],ratio[19],ratio[20],ratio[21],ratio[22],ratio[23],ratio[24],ratio[25],ratio[26],ratio[27],ratio[28],ratio[29],cd,cl,cm,cy,Cx,Cy,Cz,Cmx,Cmy,Cmz,Volume
478,0.250277778,0.0942,0.022398458,-0.030095822,-0.12686538,-0.191488967,-0.098808379,-0.047295888,-0.040612729,0.009531604,-0.147886267,0.019028455,-0.06141836,0.237539898,0.014467431,0.201641001,0.047819456,0.029078445,0.058532918,0.126086044,0.211656762,-0.027217607,0.075373954,0.078479703,0.024800117,0.078880003,0.138377312,-0.022641544,0.12823062,-0.00085929,0.916701156,3.921546601,-22.26964501,3.975939751,0.636135255,3.94109841,6.55E-05,0.001688381,-0.000130372,22.0755488,11.049219
479,0.351111111,0.1236,0.043233038,0.123061285,-0.062459454,0.016254725,-0.14471439,0.06971117,-0.033805604,-0.166470532,0.007945695,-0.014198233,0.403008953,-0.088389292,-0.018342523,0.053619802,0.102510769,0.160840313,-0.034984982,0.270791988,0.082611179,0.166685911,0.265165498,0.133390951,0.113442078,0.177569316,0.195297864,0.129761075,0.093898201,0.064188953,0.988572764,3.450039618,-19.29021486,3.510594845,0.736359287,3.47870113,-2.40E-05,0.001569984,-0.000236849,19.1150189,10.965456
480,0.363333333,0.0816,0.139472817,-0.058663917,0.176491136,0.145243696,-0.037755976,-0.106203314,0.059477107,0.021509965,-0.083959005,-0.051564585,0.159707612,-0.041160983,0.415934009,0.012747544,-0.009067395,0.270171042,0.327201293,0.222106555,0.292832863,0.104346485,0.194791617,0.127220599,0.185384888,0.176394374,0.122190535,0.194384392,0.040667675,-0.014447001,0.91702238,3.438246173,-20.09689312,3.493839025,0.669021945,3.45229981,-6.19E-07,0.002112821,0.00016001,19.8616002,12.149306
481,0.363333333,-0.0108,-0.011692191,-0.229977573,0.096042357,0.199440919,-0.128278342,0.042281803,-0.108615062,0.002895312,-0.058882208,-0.091951142,0.226167191,0.462443005,0.050085969,0.381457842,0.015974133,0.151697036,-0.013507256,-0.068101908,0.129068807,0.244082608,0.295616135,0.289322555,0.176893002,0.134859637,0.188198951,0.097197206,0.014213983,0.07966612,1.043913088,3.734809645,-21.85109994,3.798531532,0.773328177,3.74432562,-5.69E-05,0.002348054,0.000657916,21.5400208,11.894728
482,-0.030833333,-0.0864,0.045632952,0.085312088,0.104545924,0.141924687,0.004569821,-0.056066088,-0.165905108,-0.118150814,-0.096062392,-0.06265948,0.398013488,0.139542332,0.425655303,-0.043370075,0.290146943,0.173707733,-0.031934792,0.101123239,0.108580445,-0.005881387,0.012707421,-0.008929748,-0.011901266,0.167100492,-0.036228128,0.040241689,0.122580322,0.082490581,0.972365214,3.803928302,-21.7914399,3.862490892,0.69737801,3.82714737,8.95E-05,0.000841818,-0.00034661,21.6359786,11.270251
483,0.054722222,0.153,0.106750256,0.181592245,0.046919464,0.057691681,-0.029304143,-0.089014437,0.033051093,-0.095258448,0.023735914,-0.136200015,0.485277695,0.053616673,0.16780643,0.131196492,0.242888343,0.061627485,0.313147349,0.167745831,-0.028509986,0.051957071,0.20926179,0.049088005,-0.009707415,0.072839824,0.037097236,-0.000932389,-0.016409367,0.016558111,0.886103857,3.614537239,-20.61569956,3.667543888,0.627868321,3.63691602,2.98E-05,0.001399503,2.64E-05,20.4548934,11.216415
484,0.140277778,0.1404,0.151835221,-0.020011201,0.030556938,-0.089301402,-0.114424725,-0.062673802,-0.026304869,-0.167964436,-0.069978439,-0.056484792,0.149314182,-0.028722683,-0.099172812,0.069399296,-0.011599975,0.200181945,0.301828028,0.145912638,-0.048123324,-0.005194219,0.055507143,0.057924731,0.052987721,0.083445377,-0.014627764,0.018782477,-0.023404312,0.075363387,1.015000135,4.142881799,-24.17512986,4.203592777,0.717710614,4.14226366,-2.02E-05,0.000880806,0.000354467,23.7856909,10.539557
485,0.057777778,0.2916,-0.014683772,-0.102557103,-0.103780101,0.154325863,-0.077278126,-0.04330437,0.020445733,-0.130842656,0.012839787,-0.075806949,0.253449538,-0.027398094,-0.045009327,0.215168349,0.297925606,0.353734344,0.129213123,-0.042749997,0.265257403,0.152872113,-0.0208803,0.221504128,0.137167278,0.083281233,0.100565852,0.156929408,0.139050012,0.054896265,1.157730108,3.946904054,-23.57471569,4.018048763,0.869503894,3.9613829,-2.69E-05,0.001472211,0.000521112,23.2276086,11.680454
486,-0.082777778,0.1026,0.14492792,0.006449116,-0.20052786,0.054919016,-0.135427626,-0.025435711,-0.186615139,0.028435669,-0.017422175,-0.036936047,0.24913199,0.135789354,0.411384234,0.305572965,0.273694619,-0.001901215,0.229706013,0.108854483,0.08089466,0.21371277,-0.036656791,0.027676498,-0.023701296,-0.017933596,0.158167624,0.154052508,0.033729807,0.065332708,1.032488962,4.108253723,-24.10835848,4.170269012,0.738468491,4.13228255,-4.37E-05,0.001225067,0.000344277,23.9185963,12.179561
487,0.396944444,-0.0654,0.103294991,-0.033182225,-0.042417442,-0.098421889,-0.099991257,-0.057368369,-0.016602081,-0.160223613,-0.026201982,-0.122898991,0.036120064,0.169224066,0.030136428,0.290548501,0.115887248,0.203024605,-0.02667578,-0.027865084,-0.010156005,0.113894628,0.18832324,0.170810907,0.159740809,0.166126967,0.192166631,0.101977547,0.111620775,0.090589297,0.964365193,3.780369672,-21.27489865,3.838431597,0.693581,3.80321696,-2.96E-05,0.00113033,0.000115748,21.0862686,11.018697
488,0.375555556,0.1488,0.135737322,0.295298439,-0.11731852,-0.006110884,0.031245342,-0.020744367,-0.07325228,0.032228306,0.004059328,-0.097926921,0.061168299,-0.054424763,0.311906529,0.312525113,0.113413786,0.349588558,0.395935488,0.238978459,0.086420356,0.16437664,0.065849705,0.135598764,0.007671934,0.08628018,0.130046309,0.025048897,-0.008074034,0.029079796,0.72598166,3.079486096,-16.73921235,3.122626543,0.507014949,3.11876097,-1.98E-05,0.001522726,0.000305433,16.7686689,11.90007
489,-0.116388889,0.1824,-0.042441204,0.170727194,-0.135199084,-0.153297493,-0.072278338,-0.11879142,0.018760111,-0.001253414,-0.09135122,0.027108113,0.142394593,0.357534633,0.141975746,0.314790568,0.326540245,0.302111481,0.394115458,0.210042862,0.259270853,0.212652933,0.004516495,0.085604661,-0.004196362,0.130543528,0.079750185,0.023156067,0.111384832,0.030859116,0.990990608,3.719066916,-21.69800828,3.779135466,0.722746546,3.74057942,2.18E-06,0.000860462,7.34E-05,21.4876219,13.895477
490,0.091388889,0.0858,0.165704632,-0.232164296,-0.233169621,0.02053362,-0.094541023,-0.112769255,0.02079618,-0.09908532,-0.092249524,-0.027335502,0.034427972,0.219158873,-0.020707661,0.377894746,0.168565397,-0.055011229,-0.016050146,-0.030016527,0.280541085,0.088281255,0.008100886,0.298513197,-0.007622708,0.08285071,0.04037029,0.119586013,0.097401093,0.016314258,1.156484227,4.394031126,-26.29216073,4.463999748,0.838566951,4.4122722,-3.22E-05,0.001624574,0.000442086,26.0024676,11.281898
491,-0.000277778,-0.0528,0.081418109,-0.134871153,-0.090643097,0.148328681,0.027325519,0.039254673,-0.158646265,0.044402131,-0.016388046,-0.133958514,0.448058208,-0.092518848,0.109206202,0.046751529,0.027614672,-0.009429081,0.249774485,0.086004165,0.226037975,0.233281088,-0.036128406,0.067424861,-0.008861041,0.127546576,-0.047029628,0.139420211,0.042966957,0.052699099,1.033993715,3.98359038,-23.04116975,4.046014309,0.747150045,4.00400574,4.22E-05,0.002838937,-0.000124984,22.837705,11.576989
492,0.18,0.0984,0.163366666,0.157929853,0.112719694,-0.105087816,0.112804928,0.045349125,-0.014650445,-0.171738807,-0.039805565,-0.14589706,0.224983346,-0.055782759,0.00414929,-0.058778168,0.037871586,0.306904444,0.140981099,-0.064087484,0.231940611,0.043329731,0.108676703,0.136805862,0.054647729,0.137691066,0.198337437,-0.021970523,-0.007130794,0.050413518,0.872648499,3.315133028,-18.10533916,3.367930412,0.634647401,3.3555519,-2.47E-05,0.001112421,3.02E-05,18.0634294,10.265973
493,0.357222222,-0.0864,0.182913937,0.020242123,0.037399405,-0.19057204,-0.019057577,0.054362099,-0.160977771,-0.150686499,-0.010124557,-0.07847141,0.241922083,0.087229062,0.298938843,0.266924384,0.241714927,0.059817857,0.060299564,0.175489503,0.063861913,0.090016739,0.221904603,0.24979524,0.022716665,0.063158195,-0.002210206,-0.012382391,-0.013489101,0.002164505,0.89599765,3.718942881,-21.12166944,3.772385359,0.630427096,3.73660095,5.46E-05,0.001927176,-0.000255244,20.9264801,11.604629
494,0.155555556,-0.0318,-0.030780749,-0.242478381,-0.064177797,-0.078485172,-0.036014269,-0.04458938,-0.125661324,-0.046919303,-0.143492867,-0.124831703,-0.010699069,0.397015441,0.066803536,0.101599244,0.134102738,0.259239278,-0.012037565,0.028764953,0.244791088,0.147398854,0.069696549,0.234613447,0.117676682,0.038794993,0.014167636,0.186639626,0.060489817,0.088916798,1.065519444,4.084054882,-23.58739918,4.148433208,0.772115912,4.10648043,-4.26E-05,-6.94E-05,6.55E-05,23.3672982,12.40454
495,-0.000277778,-0.057,0.119696442,0.2194858,0.07500127,-0.141069851,-0.148538178,0.094535662,-0.001415897,1.77E-06,0.002041499,0.025356673,0.353056287,0.238546032,0.160444469,0.036825534,0.063793348,0.199926865,0.250698758,0.258506232,0.120706388,0.078094838,0.295267254,0.095225072,0.132592359,0.093621639,-0.036263583,0.138090539,0.129547107,0.091629533,0.911975926,3.525978455,-20.03516705,3.581005573,0.659762217,3.53924232,4.12E-05,0.002083704,-0.000165938,19.7828709,12.631294
496,0.308333333,0.2202,0.067310599,-0.111784814,-0.157199653,0.194171975,-0.064402511,-0.008650592,-0.112314045,-0.105572781,0.024294259,-0.120968876,0.469590845,0.130934037,0.194211307,0.097059837,0.057534044,0.224044178,0.235880055,0.195654267,0.26019363,0.042877775,0.2448086,0.07625407,0.154922356,0.096993828,-0.041538534,0.151823427,-0.005182936,0.015256483,0.997318307,3.665913536,-21.35342221,3.726552963,0.733721768,3.67550142,0.000101904,0.001420912,-0.000455119,21.0757667,12.464878
497,-0.006388889,-0.1032,-0.008837983,-0.055419965,0.089070008,-0.007187352,-0.068037898,-0.028433376,-0.104272779,-0.129009373,-0.009785468,-0.102833137,0.33640005,0.126895529,-0.084730139,-0.070039465,0.234107311,0.124336502,0.026506166,0.197803088,0.157042093,0.053919806,0.112328147,0.169404905,0.171377809,0.160934078,0.180031475,0.148428379,0.104252543,0.045218565,1.073473746,3.950273418,-22.86332108,4.015532494,0.788708484,3.965231,6.73E-05,0.002447443,-0.000321413,22.5826654,11.870508
498,0.235,0.2958,-0.005372524,-0.189377013,0.006793741,0.152750406,0.030560859,0.009355302,-0.053868637,-0.041505437,-0.015590319,-0.064914925,0.068092159,0.375147489,0.145367225,0.278767044,0.245585588,0.100057189,0.371095041,0.157975413,0.170862629,0.039913483,0.088091988,0.293742448,-0.011124241,0.185053139,0.131479475,-0.000571088,0.128796857,-0.000128122,1.01790173,3.863142879,-23.19312759,3.924737692,0.738691117,3.87047848,3.98E-05,0.001936033,-7.79E-05,22.8422654,12.367435
499,-0.055277778,0.1404,0.054546712,0.267002294,0.032443949,-0.056515443,0.046958536,-0.011793169,-0.019733986,-0.151870331,-0.135431494,-0.022109309,0.306849058,0.192483512,0.262771328,0.268763758,0.266476912,0.299992674,0.030185191,0.084057728,0.270672345,0.093655424,0.169021507,0.11222364,0.177957375,-0.019549726,0.141485349,0.079242672,0.129918097,0.087576812,0.919998749,3.406391236,-19.2967573,3.462269306,0.674509247,3.44174858,-4.11E-05,9.33E-05,0.000622674,19.2124634,12.275078
500,0.323611111,0.1152,0.087453559,-0.238933146,-0.080915165,-0.137624945,-0.124515052,0.118350619,-0.111766242,-0.174260659,-0.038109199,-0.071289908,0.037188964,0.372914312,0.033631501,-0.077916447,0.044835969,0.332649876,0.077021079,0.040271607,0.292172943,0.081595835,0.196531009,0.007027999,0.119673574,0.154068535,0.045967041,0.136948595,0.116558069,0.018350272,1.145782244,4.034137831,-23.72960441,4.104236603,0.849945192,4.03283191,3.90E-05,0.002665454,-0.000338656,23.2797246,11.952262
501,-0.058333333,0.0186,0.075285964,-0.048306954,-0.23344578,0.195078936,0.058792386,0.112042652,0.019839467,-0.016742432,-0.005250149,-0.149250779,0.424989602,-0.031685192,0.428581333,0.013457997,0.251207757,0.16428725,0.026371161,0.323522885,0.206732494,0.176910198,0.251043833,0.16252912,0.106802975,0.036282098,0.052862239,0.162288705,-0.002988675,0.092958909,1.040792921,3.676136604,-21.0673944,3.739783764,0.775840724,3.72303235,8.49E-05,0.003492289,-0.000943136,21.0311275,12.790521
502,0.235,0.2916,0.102413978,-0.064116337,0.225346281,0.041196311,0.065772167,0.045889202,-0.017692977,-0.06701785,-0.01226139,0.019993385,0.077421284,-0.062310796,0.002712292,0.26113337,0.298947377,0.041126921,0.303927124,0.102563194,0.119386648,0.057252145,0.109903776,0.239272777,0.130511387,0.089413983,0.140559984,0.12876674,0.057867687,0.062722168,0.943685092,3.802284748,-22.62085447,3.858850718,0.667990504,3.78719476,0.00012556,0.002540106,-0.000618315,22.1664144,10.534743
503,-0.134722222,0.069,0.124693273,-0.209106987,0.054584966,-0.149969443,0.040789559,0.014730127,-0.166681661,-0.065913552,-0.066072603,0.011780091,0.29289511,0.229120262,0.337837607,0.129030359,0.33355165,0.261355059,0.244347146,0.304320511,0.117404558,0.013111883,0.225216649,0.248679608,0.001899266,0.168363303,-0.006008461,0.136177525,0.030665893,0.042638213,1.196649159,4.096774046,-24.57309586,4.170268536,0.900767073,4.11238196,-1.42E-05,0.00138875,0.000283225,24.219403,13.815269
504,-0.079722222,0.2958,0.155788238,-0.086539166,0.214320865,0.082392281,-0.112675664,0.057094713,-0.15670555,-0.187286297,-0.142022922,-0.102510127,0.075268039,0.323383484,0.116206153,0.118062688,0.130077513,0.012563087,0.215201427,-0.00846416,0.103654872,0.198627418,0.287722777,0.091442272,-0.019883326,0.18048729,0.051720859,0.182547217,0.092205536,0.019905293,1.334991904,4.587115608,-28.55921405,4.669065952,0.997600069,4.57749623,-1.44E-05,0.001227721,-0.000597742,27.9655971,10.993338
505,0.030277778,-0.078,-0.070235712,0.26634729,-0.166108692,-0.164979977,0.000149601,-0.080418743,-0.187023828,-0.073155021,0.026672464,-0.107667416,0.460207503,0.459260426,-0.071202382,0.263529372,0.268470695,0.360263953,0.232255987,0.001857619,0.209417645,0.137234144,0.126629916,0.157497042,0.195666283,0.192772039,-0.025970756,0.040840322,0.120159845,0.047564237,0.947694639,3.216672121,-17.46573033,3.274944305,0.714610229,3.27166549,-1.37E-05,0.002334382,0.000330444,17.4937708,13.838915
506,0.390833333,-0.0654,-0.007935532,-0.229734635,0.045903298,-0.187134324,0.007605498,0.023794162,0.021431462,-0.165156238,-0.080008811,-0.122208245,0.371038977,-0.075852026,0.093485918,0.114596762,-0.01575056,-0.009743001,0.16106664,0.321534129,0.296710308,0.2353652,0.273887975,0.110223722,0.174612644,0.022868324,0.007190923,0.126290095,0.107162648,0.023658595,1.023860558,3.867047809,-22.36307658,3.929048777,0.746381155,3.88020606,1.05E-05,0.000738078,-0.000116832,22.0799027,12.500804
507,0.033333333,-0.057,0.017768964,0.245057548,-0.091207085,-0.050412102,0.083093421,0.017184611,-0.047088757,-0.097524107,-0.045155328,-0.039601107,0.076901608,-0.085733516,0.363339644,0.161451349,-0.049880586,0.375264792,0.125474616,-0.020111041,0.189708983,0.135333586,0.193121178,0.109215156,0.101689169,0.003932639,-0.041935824,0.135121057,-0.02299504,-0.014805057,0.854504163,3.360726648,-18.16055085,3.412147284,0.613821437,3.40515387,4.91E-05,0.002054613,-8.93E-05,18.2002918,11.574738
508,-0.076666667,-0.1158,0.14345867,0.08191369,-0.015983997,0.138540393,-0.016982707,-0.033075187,-0.099281429,0.039101638,-0.057941946,-0.025880403,-0.066381303,0.390894514,0.279637507,0.084073365,0.320604159,0.329124344,0.144014991,0.344359562,0.06757728,0.172444732,0.107670538,0.207756662,-0.016053815,0.102447421,0.09400445,0.06518114,0.079668519,-0.011754628,0.968108926,3.742301787,-21.64584405,3.800717592,0.699977634,3.76593845,0.000171801,0.000973596,-0.000859696,21.4914469,12.793527
509,0.186111111,0.2916,0.173930267,0.279767314,-0.245016305,0.151492626,-0.036596763,-0.077131793,-0.114986166,-0.197543006,-0.060671398,-0.073593875,0.183654916,0.289586222,0.205494028,-0.071364867,0.312684542,0.169794732,0.330397168,0.143903503,0.0973959,0.014862977,0.036499589,0.071127902,0.186946863,0.077510214,-0.022755998,0.163949952,0.044852883,-0.012087171,0.881532162,3.610004729,-20.81981592,3.662703514,0.622292488,3.62166065,6.23E-05,0.001515402,0.000354279,20.5928077,11.544457
510,0.2625,0.258,-0.087405898,-0.171314365,0.052270385,-0.03744361,-0.054965695,-0.064188324,-0.146333068,0.030752282,-0.102982593,-0.10892012,0.125505239,0.171317546,0.273684196,0.029335642,0.33020369,-0.015128672,-0.074484953,0.144456195,0.21778922,-0.012069731,-0.033229524,0.001428211,0.112169363,0.026935813,0.009709188,0.056232526,0.063410344,0.097695753,0.974112339,4.100317899,-23.99804676,4.158280373,0.679134737,4.10805542,2.56E-05,0.001941699,-1.81E-06,23.7051634,10.667842
511,0.308333333,0.2118,-0.020958464,0.053571006,0.230852721,0.135512724,-0.099106108,0.000804455,-0.139901647,-0.141682459,-0.078553901,-0.035470073,0.348518786,0.100326133,0.159161973,0.120694588,0.313457405,0.392319081,0.353212362,-0.078364742,0.066940337,0.028229513,0.033165103,0.019519645,0.127106691,0.042961718,0.127171845,0.130025479,0.027300748,0.061391655,0.947065905,3.558195372,-20.62152075,3.615591764,0.689955354,3.56821195,2.21E-05,0.001870996,3.31E-05,20.3067874,11.180905
512,0.381666667,0.216,0.192487559,0.243055179,-0.118115948,-0.045859696,0.065213649,0.088361284,0.057839989,-0.176994847,-0.149917818,-0.00516922,0.060721772,0.129131912,0.42049494,0.285153199,0.312346851,0.294147527,0.138842211,0.272847737,0.126143598,0.170644216,0.147516093,0.174205471,0.020580107,0.118170776,-0.024672729,0.190297886,0.019564931,-0.011155754,0.793149484,3.265437074,-18.57143447,3.312809944,0.558039658,3.28017593,1.45E-05,0.001875355,0.000201869,18.4097436,11.926504
513,0.3175,0.2412,-0.037179784,0.123871407,-0.172607384,-0.007699176,-0.093839857,-0.006079836,0.057958202,0.033981371,-0.047706816,-0.035739776,0.011183898,0.347955813,0.11803786,0.399796176,0.296474743,-0.064737197,-0.02052336,0.308802653,0.295783519,0.16302872,0.229267235,0.229212866,0.113143685,0.14242347,-0.011734283,0.032010151,0.098621711,0.058041477,0.86407695,3.476233139,-20.18702446,3.528040171,0.614401376,3.48686378,-5.11E-05,0.002570058,0.000405431,19.9672026,12.004017
514,0.076111111,-0.0444,0.082953624,0.164785834,0.143508291,0.144328861,-0.033306874,-0.058653551,-0.161455133,-0.010618135,-0.003663777,-0.057102682,0.432443115,0.097859923,0.361133196,0.12591231,0.051166309,0.395077839,0.163056228,0.373668987,0.187552648,0.07287185,-0.02626885,0.287380055,0.072995971,0.160243231,0.012176908,0.12899139,0.009428498,0.083448445,0.908448171,3.291790477,-18.7882457,3.347141981,0.670799149,3.3238386,3.42E-05,0.002083026,-8.89E-05,18.6741555,12.969145
515,0.213611111,0.069,0.123818212,0.291602628,0.084991639,-0.079876975,-0.018540223,-0.040417795,-0.158411695,-0.00622906,-0.000819706,-0.02236793,0.192547547,0.314125377,-0.053101966,0.340280731,0.159247281,0.240468729,0.234673831,0.218210836,0.040244976,-0.028934564,-0.045843671,0.167555022,0.160854296,0.091327071,-0.038557291,-0.032701259,0.084352667,0.027634822,0.759878499,3.33110909,-18.60318791,3.37600112,0.521936399,3.3395434,0.000117395,0.002154798,-0.000509791,18.4115563,11.518865
516,-0.110277778,0.0774,-0.090303698,0.029100235,-0.096251734,-0.16059105,-0.055068528,0.099036175,-0.088692058,-0.031501974,0.010663322,-0.089993539,0.228556451,0.418329844,0.40973402,0.233114157,0.258085139,0.359456015,-0.079119647,0.032452066,0.251265831,0.092831758,-0.025672414,-0.03448228,0.193904626,-0.00468527,0.128982695,0.072118881,0.041497162,0.047780382,1.02623921,3.752487581,-21.38808399,3.814933538,0.756158512,3.78180872,-4.64E-05,-0.000318731,0.001362494,21.2219425,12.93843
517,-0.049166667,0.153,-0.050420283,0.056823633,-0.142179361,-0.090651935,0.140713458,-0.072176755,-0.088281587,-0.009589347,0.004702495,-0.112538436,0.14469019,0.444170103,0.08353854,0.353717729,0.187612541,0.119409068,-0.069451885,0.107591158,0.093172787,0.078546793,0.006898848,0.141834641,0.122349036,0.143835795,0.110821957,-0.031511701,0.037192536,0.003452354,0.910472899,3.782022076,-21.34420764,3.836320639,0.640417459,3.81188165,-1.08E-05,0.000357244,2.90E-06,21.2470763,11.874453
518,-0.085833333,0.1698,-0.092585752,0.192856211,0.129509393,0.119976716,-0.088447609,0.099543492,-0.191096518,-0.004734133,-0.057827592,-0.022586279,0.054901857,0.290685744,0.11036255,0.118521296,0.033380351,0.225724566,0.154455916,0.230261181,0.008124848,0.135047779,0.292422011,0.143064838,0.033323082,0.006514495,0.060276948,0.04162772,0.08413183,0.019041556,0.932157359,3.684047668,-21.19847042,3.740097523,0.667038645,3.68976927,0.000126567,0.002234258,-0.000638758,20.9108856,11.429977
519,0.137222222,-0.0906,0.00668783,-0.113629621,-0.013106879,0.147821225,-0.105813997,0.082362559,-0.111812714,-0.177951049,-0.081378424,0.010405915,-0.021157621,0.443690355,-0.019817484,0.160688078,0.120825256,0.198091176,-0.048829012,0.250023133,-0.046289026,0.048935789,-0.029527015,0.125141037,0.007465477,0.049412239,0.047536471,-0.036021872,0.108726562,-0.004187606,1.080857984,4.326899804,-25.63955761,4.391756535,0.768598882,4.31506336,0.000122171,0.001633089,-0.000186202,25.1760154,11.06128
520,0.366388889,-0.1116,-0.06819578,0.119082762,0.17498636,0.133503932,-0.013041031,0.111429169,0.039653719,-0.199336372,-0.039360377,-0.07935413,0.428444202,0.48654883,0.329999373,0.048811913,0.300683545,0.179382469,0.325417529,0.222933612,-0.001742439,0.129285629,0.277489027,-0.02869306,0.13399418,0.005534786,0.024730193,0.102508568,0.089084796,0.082665273,0.911260576,3.407760857,-19.68272861,3.463026047,0.665035744,3.41491718,-7.31E-05,0.000686658,0.001028157,19.358864,12.648083
521,0.066944444,0.174,0.107439579,-0.227085801,0.217246652,-0.177683489,0.033153185,-0.086156505,-0.015206629,0.049165598,-0.03080476,-0.024692375,0.351231634,0.232622229,0.284946772,0.175076227,0.079975883,0.101696232,-0.062636711,0.312244717,0.017350809,0.165105196,0.26265707,0.179582747,0.068571255,0.181608971,-0.047447773,0.122133947,0.101023226,0.017829933,1.104851303,4.002923749,-23.79152952,4.070243359,0.81334905,4.01016986,-3.05E-05,0.002595723,6.41E-05,23.4459956,12.059958
522,0.314444444,0.2412,0.009283744,0.090855089,0.047857876,0.155526793,0.017388413,0.028137141,-0.188809136,-0.076933753,-0.141744854,-0.0613658,0.134491507,0.437953309,-0.001721188,0.147591317,-0.031836223,0.022405501,-0.01753942,0.158731471,0.142318622,0.104975936,0.254172136,-0.033310146,-0.014780835,0.054627558,0.048267898,-0.002937279,-0.026715056,0.039023532,0.828649186,3.575788541,-20.17385784,3.624881744,0.572586147,3.60103281,-6.45E-05,0.003864116,0.001463422,20.0738763,10.069743
523,-0.036944444,0.0564,-0.08758614,0.228412051,-0.102197906,0.052937561,0.057656966,0.009899931,-0.061098658,-0.013342025,-0.130842772,-0.046078591,0.213024439,0.178700385,-0.063261532,0.29681038,0.104659976,0.177266593,0.086286338,0.200303045,0.196303573,0.003244726,0.023625191,0.262616795,0.008250331,0.06224848,0.107054129,-0.009988117,0.085205541,0.096736263,0.85740117,3.534774275,-19.74737859,3.585973024,0.604361591,3.55897623,0.000126267,0.001868947,-0.000568354,19.6458304,11.774727
524,0.305277778,0.1362,-0.059906614,0.061129156,0.021539518,0.051531722,0.036428566,-0.002906966,0.024957517,-0.191898874,-0.030294105,-0.142207017,0.401970794,0.292042803,0.303024549,0.016860253,0.031334584,0.178023909,0.228593712,0.21952848,-0.037272586,-0.014820732,0.070548407,0.026856286,0.117565428,0.172642377,0.098528552,0.057328055,0.127876539,0.06069781,0.886985756,3.527379626,-20.18995163,3.580660105,0.633610159,3.53252448,0.000181401,0.003077932,-0.001543045,19.9026228,11.836114
525,0.268611111,0.027,0.013013038,-0.081056722,0.022515942,0.142910896,0.011800089,-0.042104348,0.064062935,0.037644257,-0.048994903,-0.074953543,-0.092723994,0.471576333,0.309353001,0.220054422,0.321911872,0.11554778,0.15532532,0.002663307,0.220004889,0.24974409,0.11486021,-0.000362136,0.079024873,0.165354972,0.018234837,0.169871498,-0.003216151,0.001563496,0.914826039,3.707337049,-21.67432463,3.762121201,0.64776439,3.72867098,9.37E-06,0.001002067,-3.10E-05,21.4924738,11.8238
526,0.354166667,0.0606,-0.019270479,0.298917619,0.109363639,-0.047839112,0.124390784,0.001334044,-0.13486609,0.005680088,-0.035376441,-0.13984378,0.406422517,0.456540577,0.403342782,0.293277425,0.090220541,0.085005981,-0.07033796,0.340775855,0.152467318,-0.002609515,-0.043244854,0.043368716,-0.003887091,0.116147528,0.078810418,0.012498558,0.125599671,0.011760596,0.71698534,3.103216756,-17.03141508,3.145671844,0.495231051,3.13797341,3.41E-05,0.001739223,-0.000150402,17.0271683,11.658205
527,0.311388889,0.1824,0.166492245,0.130128678,0.054097097,0.070910564,0.044878718,-0.033761385,-0.162663379,0.013202466,0.027834745,-0.03833982,0.270145995,0.001431661,0.063931048,-0.067802235,0.201449174,0.278265326,0.37353444,0.07824941,0.179687918,0.133925681,0.277209707,-0.030286985,0.106303108,0.142984288,0.02169378,-0.02110169,0.147935874,0.074726752,0.807611043,3.153680991,-17.34020136,3.202334881,0.580766284,3.18898979,-6.77E-05,0.002326934,0.000600713,17.2993674,11.13165
528,-0.076666667,-0.0822,0.157347227,-0.023178368,-0.004851842,-0.082449094,-0.09559978,0.017439047,0.035089344,-0.07780618,-0.149500931,0.025509145,0.176297297,0.360779373,-0.094530451,0.177343916,0.157854239,0.173108616,-0.010193176,0.104676192,0.142571783,0.103567194,0.071602561,0.126816508,0.079530762,0.088381142,0.088804823,-0.03734064,0.090843959,0.039463557,1.063292007,4.142993358,-24.19609262,4.207072735,0.765431154,4.15478874,-1.86E-05,0.000187496,0.000452028,23.8977039,11.647819
529,0.164722222,0.1824,-0.062297667,-0.042425457,0.224686558,0.166544558,-0.083213809,0.073310867,0.066928199,-0.111217138,0.019319813,-0.055561688,0.203580314,0.302727262,0.001790133,0.112718515,0.129049007,0.334483791,0.020155581,0.146844952,0.285289388,0.040271408,0.153579792,0.010383874,0.110694801,0.160415041,0.009462942,0.046459512,-0.004083999,0.081822903,1.094098391,3.825551258,-22.94697138,3.892552853,0.812024408,3.82829873,5.46E-05,0.002126621,-0.000393327,22.5343671,11.219007
530,-0.018611111,0.0732,0.173079737,-0.035726946,0.100756119,0.179870374,-0.085030416,-0.050006668,-0.11082207,-0.012421179,-0.105808543,-0.07220972,0.278399495,0.324222415,0.153483741,-0.007817692,-0.043370674,0.154479644,0.273046457,0.377246428,0.048262187,0.195626684,0.150185302,0.160284556,0.09980366,0.097692291,-0.040152174,0.168492302,0.121420976,0.080664386,1.085222429,3.966596352,-23.81767887,4.032635212,0.798859492,3.96939611,6.30E-05,0.002134835,0.000147659,23.4476344,12.470401
