Id,ratio[0],ratio[1],ratio[2],ratio[3],ratio[4],ratio[5],ratio[6],ratio[7],ratio[8],ratio[9],ratio[10],ratio[11],ratio[12],ratio[13],ratio[14],ratio[15],ratio[16],ratio[17],ratio[18],ratio[19],ratio[20],ratio[21],ratio[22],ratio[23],ratio[24],ratio[25],ratio[26],ratio[27],ratio[28],ratio[29],ratio[30],ratio[31],ratio[32],ratio[33],ratio[34],ratio[35],ratio[36],ratio[37],cd,cl,cm,cy,Cx,Cy,Cz,Cmx,Cmy,Cmz,Volume
455,0.1525,-0.078,0.001011102,-0.174924578,-0.007146405,-0.037659654,0.136962087,0.085641378,-0.110075904,-0.010366573,-0.069093524,0.017936308,-0.077524875,-0.009942681,0.398557883,0.195888646,0.10388535,0.370798657,-0.059153955,0.281327438,-0.02051087,0.248377515,0.216013602,0.214563664,0.098501603,0.1895243,-0.000127388,0.149576161,-0.002969828,0.043843854,-0.0789413,0.002156872,0.02070198,-0.113128901,-0.164565671,-0.104837409,-0.067123375,-0.067623066,0.957444038,3.60057871,-20.16941215,3.6585958,0.697517516,3.63086798,-8.53E-05,0.002524198,0.00066473,20.0607102,12.412675
456,0.354166667,0.216,0.07816875,0.224169866,-0.035930906,-0.165196876,-0.136724866,0.077049397,0.004113748,-0.164723341,-0.080264898,-0.121051873,0.152824521,0.139665073,0.053521528,0.152878029,0.193450963,0.295187582,-0.057831227,0.10451952,0.050776372,0.025194303,0.145462928,0.116128365,0.116112457,0.023587662,0.131409819,0.193425227,-0.013539959,0.035678543,-0.043663391,0.011464413,-0.071122565,-0.102954576,-0.195611764,-0.060957147,-0.066800202,-0.045674433,0.876569559,3.42409749,-18.75980382,3.476902962,0.629231127,3.4458051,0.000123328,0.002599901,-0.000738357,18.6090908,10.762447
457,0.106666667,0.069,-0.090645582,0.210923489,0.104273411,-0.177519059,-0.064031849,0.003305957,-0.189089735,-0.004589796,-0.062564816,-0.148142822,-0.079418399,0.424407446,0.100936293,0.214636933,0.178147252,-0.021650098,0.2240661,0.189831353,0.086983112,0.08784784,0.211677271,0.0342059,0.041901773,0.004792745,-0.038465131,-0.020756921,0.072281924,0.025966177,0.012389638,0.079973767,-0.003105589,-0.092915841,-0.162559125,-0.124665371,0.005832598,-0.020110998,0.840793888,3.695692529,-20.75577011,3.745340824,0.576102269,3.70759506,0.00011808,0.002248347,-0.000282892,20.5531437,11.558578
458,-0.119444444,0.111,-0.066116066,-0.20090123,-0.22304571,0.093672711,0.026335027,-0.110133043,-0.051377462,-0.06831451,-0.026398584,-0.003774802,0.010554227,-0.053143791,0.144857025,0.251782857,0.325648525,0.394337704,0.050244603,0.306830909,0.125568006,-0.02762945,0.237336331,0.286247553,0.183396659,0.025613911,0.133007842,0.187755538,0.080198509,0.062275462,-0.005112419,0.029248841,-0.074031019,-0.05578473,-0.105415228,-0.024573999,-0.108988246,-0.040563247,1.176022072,3.935352224,-22.833809,4.007801056,0.890784365,3.96600602,0.000146249,0.004004993,-0.001301355,22.6398644,13.278068
459,-0.116388889,0.216,0.185262578,-0.183625446,-0.150487438,-0.185190942,0.076774135,0.002458069,-0.054690537,-0.002385277,-0.011212785,-0.103551175,0.457708163,0.179401804,0.20060029,0.340038099,0.137008458,0.045653005,0.366170094,0.05829713,0.25170699,0.109128249,0.034899446,0.072617166,-0.029037108,0.130246634,0.118181715,0.171901493,0.148705728,0.086922928,0.007534736,0.050082891,-0.133631202,-0.065802162,-0.172086201,-0.058142602,-0.018617814,0.005318297,1.142081,4.046277854,-23.90892592,4.116088867,0.848580074,4.0668766,4.59E-05,0.000636106,-0.000394614,23.6247554,13.393836
460,0.329722222,0.2328,0.082004059,0.2304896,-0.062776109,-0.002397479,-0.059570389,-0.095082108,-0.098635231,-0.128409749,-0.076213171,-0.05143706,0.281261918,0.172306299,-0.051348693,0.378859093,-0.013083908,-0.018783661,0.273694105,0.022422971,-0.025933293,0.229056586,-0.025578142,0.172444036,0.059788704,0.066756237,-0.027128466,0.127104084,0.132287689,0.033167172,0.056987991,-0.066022152,-0.038163456,-0.10780954,0.027677255,-0.050245745,-0.092126165,-0.095362332,0.815998407,3.536902724,-19.94318697,3.585208178,0.561416268,3.55631972,0.000101341,0.002796742,-0.000453334,19.7924041,10.675449
461,0.259444444,0.2412,0.013803111,0.212097461,-0.19412677,-0.034386226,0.014148978,-0.001387197,-0.007935292,-0.18842294,-0.034422236,-0.121495061,0.058299562,0.10149745,0.215356419,0.127181736,0.00922035,0.227043562,0.323806253,0.011532013,0.039027251,0.078586322,0.256229895,0.25247036,-0.007462899,0.036732546,0.158958038,-0.006539237,0.107686172,0.0372748,-0.046672394,0.087002841,-0.110940859,-0.07349914,-0.111190453,-0.062279766,-0.032992318,-0.086100433,0.863135915,3.388833503,-18.52628646,3.440787792,0.619772118,3.41371442,9.87E-05,0.002315679,-0.000421602,18.3966004,11.577086
462,-0.095,0.1488,-0.06991949,0.229057928,0.066827738,0.083239013,0.067399168,0.09429898,-0.132935642,-0.196601978,0.018386294,-0.122135828,0.407958784,0.49191736,0.102662188,0.16182671,0.095029523,0.154110082,-0.003659037,-0.074798294,0.153317004,0.173545014,0.097502571,0.012816055,0.033048284,0.102900065,0.128632884,0.129702291,0.130672457,0.086393454,-0.099074922,-0.093732229,0.012255134,-0.083197132,-0.041057977,-0.117532421,-0.032200205,-0.068811112,0.955889986,3.633559307,-20.69782859,3.691387653,0.693068854,3.64792747,5.57E-05,0.001538159,-0.000698414,20.4333779,11.523952
463,0.348055556,0.2832,0.093127447,-0.020851281,0.064823376,-0.063221205,0.018224618,0.089311031,0.056739805,-0.071478186,-0.138216977,0.025486661,0.12435539,0.469798441,0.096775865,-0.030598119,0.196702496,0.248025822,0.257416116,0.364332758,0.033514195,0.101026801,0.065603222,0.261568449,0.097930236,-0.008039618,-0.025351545,0.090710787,0.013671389,0.011052474,-0.00196668,0.079718085,-0.192595765,0.018503264,-0.135693687,-0.057190121,-0.075325829,-0.050352169,0.903572518,3.533713636,-20.41327285,3.588135719,0.646369189,3.53295263,8.39E-05,0.002383877,-0.000300524,20.0601337,12.143643
464,0.015,0.2874,-0.004367398,-0.24531975,-0.013603698,-0.067527111,-0.051946404,0.036818051,0.009527919,-0.101849669,-0.14258302,-1.08526E-05,-0.011882887,0.016627811,0.378253167,0.082537971,0.279339869,0.032742305,0.219416951,0.164163303,0.029431266,-0.009087044,0.088970793,0.030044811,0.125379185,0.140642121,0.016700687,-0.031443721,0.10812221,0.047543442,0.075273849,-0.083827984,-0.085937232,-0.179464173,-0.071554011,-0.082579658,-0.10328804,-0.077124984,1.196114031,4.505798193,-27.30053342,4.578258991,0.868375615,4.49649088,5.10E-05,0.002778609,-0.00014673,26.7757638,11.651162
465,0.091388889,0.0984,0.130741801,0.174852769,0.080907379,-0.154767627,0.075989778,-0.062163571,-0.126616989,-0.063765681,-0.041189732,-0.039015577,0.114576094,-0.036441475,0.272861207,0.153389148,0.092559091,0.392341497,-0.027519566,0.148163297,0.061693662,0.221095031,0.129080599,0.114978031,0.15369919,0.002211164,0.083622943,-0.010358008,-0.022079533,0.07139157,0.039111941,0.098226619,-0.107140674,-0.17689634,0.011853476,-0.095539694,-0.093777628,-0.094676946,0.861666293,3.352540753,-18.17829054,3.404480934,0.620097279,3.39183799,0.000116502,0.001510817,-0.000662238,18.1773446,11.279874
466,-0.110277778,0.1488,0.065825616,0.290034467,0.16435086,0.177680025,0.132683368,-0.067917662,-0.196161278,0.039409151,-0.026958381,-0.102029883,0.193406225,0.049704453,0.431185537,0.245395048,0.08720661,0.272526862,0.312826,0.330682905,0.150029722,0.080076801,0.004116531,0.073840125,0.092746232,0.121479063,0.168845405,0.1274417,0.041579614,-0.015148889,0.084269243,-0.032291657,-0.089192355,-0.091071024,-0.065381505,-0.020635324,0.017731349,-0.051205141,0.865815921,3.35824998,-19.35353101,3.410465717,0.624426608,3.38039361,0.000210668,0.002240236,-0.001447893,19.2209423,12.377095
467,-0.058333333,-0.0234,-0.03173958,0.109954889,0.141232271,0.081619449,0.09415046,0.058919343,0.005072794,-2.47846E-05,-0.104906024,-0.029500069,0.117582947,-0.017325607,0.076908041,0.2972736,0.132850565,0.256409995,0.026297795,0.266209856,0.088521095,0.058595442,0.165727191,0.006272219,0.089784391,0.057213624,0.047071795,0.037453175,0.128873655,-0.017360254,-0.097384584,-0.068676011,-0.119628131,-0.166976555,-0.123921316,-0.122176114,-0.107292786,-0.091238616,0.909030126,3.539780722,-19.6855027,3.594568729,0.653208162,3.57072514,-1.32E-05,0.000551319,7.94E-05,19.5770653,11.574208
468,0.005833333,-0.057,0.045875745,0.028615178,-0.193752154,0.190795046,0.054411292,-0.033030711,-0.011364654,-0.15543137,-0.120367713,-0.070151301,0.192459056,0.148761156,0.139003756,-0.029118908,0.113463943,0.119595066,-0.019459785,0.389505054,0.051824703,0.052082214,0.263213412,0.063259128,0.161007042,0.165923229,-0.022820345,0.100988434,0.134687833,0.01062881,-0.067170506,-0.068953293,0.03112845,-0.125841335,-0.12618954,-0.02016448,-0.074897464,-0.038482345,1.011520912,3.818968103,-21.72419666,3.88022542,0.735755696,3.85778852,-6.39E-05,0.001150004,0.000429065,21.6403699,12.091085
469,0.198333333,0.0564,0.00842111,-0.03698315,0.116812204,0.117062261,0.149194184,-0.101850533,-0.047647805,-0.004183288,-0.105748238,-0.108860295,0.184277364,0.376293183,-0.054934241,0.145163964,0.313926797,0.318947403,0.101318737,-0.01833297,-0.003611196,0.132238345,0.107999904,0.250285434,0.091261941,0.168836274,-0.028661202,0.011020465,-0.000299223,0.093437116,0.051169165,-0.053179815,-0.154557318,-0.171559573,-0.083019803,-0.125616346,-0.065079633,-0.050466206,0.894444313,3.468441026,-19.4163689,3.522385359,0.643136517,3.49952418,-1.91E-05,0.001713042,0.000330487,19.3025142,11.578068
470,0.100555556,0.2496,0.012119835,0.075233374,0.208846939,0.114487263,-0.104968314,0.05196834,-0.157025143,-0.052090391,-0.062807621,-0.099730466,0.206623734,0.056513984,-0.073857616,0.094548093,0.191602464,0.068779649,0.016594682,0.081638293,-0.007532429,0.169108216,0.200339975,0.087613964,0.138129233,0.163501421,0.015111741,0.114096803,0.040876952,0.089519029,-0.043888909,0.048348763,-0.022385749,0.026017143,-0.083677561,0.00649994,-0.029302441,-0.097197235,0.967514021,3.892479131,-22.70708363,3.950487614,0.685623225,3.89006259,0.000136267,0.003073857,-0.000801306,22.3476998,9.897466
471,0.332777778,0.0312,0.154020647,0.044662662,-0.091239395,0.013913013,0.123910604,0.111694998,0.017386753,-0.154453665,-0.089547921,-0.061352576,0.10199951,0.377372176,0.120236239,0.11515947,0.30621126,0.023106189,-0.014295043,0.213554898,0.058537524,0.026707348,0.069552425,0.275614002,0.104223683,0.120767054,0.029826947,0.119003044,0.077715781,0.091940472,0.078449061,0.063252009,-0.04453115,0.029815312,-0.043087153,-0.141309722,-0.104036838,-0.087189995,0.83999345,3.648041079,-20.72051011,3.697749615,0.578468728,3.65594608,0.000107402,0.005342079,-0.002282425,20.4914918,11.082633
472,0.384722222,0.258,0.063999026,0.245877876,-0.240739476,-0.155455158,0.132577587,0.119956165,-0.170802652,-0.023386556,-0.093089181,-0.043002272,0.049643049,-0.090483579,0.206167666,0.291505118,0.334318921,0.173860582,0.220287152,0.360332808,0.063392647,0.162069156,0.217568735,0.291922496,0.065156119,0.053460478,-0.047140546,0.016612301,0.004318141,0.090262207,-0.092431457,0.077524024,-0.021314926,0.02666134,-0.139368403,-0.129481951,-0.040717785,-0.057047625,0.75215419,3.16123092,-17.08331875,3.205997944,0.526091787,3.20045637,0.000142102,0.001835166,-0.000652364,17.1059934,12.006805
473,-0.0675,0.2076,-0.095202807,0.198306239,-0.048678118,-0.13471699,0.129036415,-0.0292575,-0.147325464,0.014011517,-0.040647525,-0.083977973,0.20742137,0.425118224,0.413997632,0.396677287,0.227960218,-0.033338065,0.108624987,-0.05481446,0.209824226,0.076803284,-0.016238069,0.138387205,0.15989969,0.128508366,0.144192636,0.00266194,0.14288501,0.098644952,0.098388239,0.074940034,-0.191728209,-0.115021129,-0.146433058,-0.06334116,-0.045461798,-0.088771997,0.883485762,3.58526801,-20.27155618,3.638163328,0.624539204,3.61139917,-2.27E-06,0.002275522,0.000613495,20.1443686,12.498512
474,0.259444444,0.3,0.164711626,0.030281398,-0.21018199,-0.118962173,0.087334358,-0.026158063,-0.185429526,-0.046973824,-0.07005655,-0.148082996,0.056553345,0.286708105,0.246203341,0.160902101,0.18654862,0.160222233,-0.033173223,0.22614961,-0.048249219,0.249611159,0.084709168,0.021709314,0.106295752,0.067127448,0.102065067,0.148899805,0.069669249,0.092469167,-0.070070878,0.056442101,-0.13573479,-0.104916832,-0.12741106,-0.090481826,-0.082188762,-0.054243872,0.85362211,3.607578613,-20.01061898,3.658336401,0.595118548,3.63806499,-2.96E-05,0.002483457,0.000156604,19.9315795,11.560391
475,0.115833333,0.0816,0.190976969,-0.131325898,-0.207429504,0.0445781,0.039508415,-0.021909412,-0.150158381,-0.081330879,0.016536292,-0.05360386,0.421242519,0.074833881,0.30896673,0.318637193,0.006501359,0.253525407,0.204739213,0.133057921,0.233176081,0.223405004,0.260253381,0.232910382,0.012798246,0.158678182,0.037102977,0.051892088,0.004419898,0.06758077,-0.07054719,-0.010054934,-0.139076152,-0.054111205,-0.156349669,-0.064945292,-0.073596362,-0.095679573,1.043037508,3.5915966,-20.48133515,3.65560627,0.78317012,3.6229219,7.18E-06,0.002635674,3.10E-05,20.336599,13.581785
476,0.079166667,0.0018,0.149146375,0.184869365,0.186560679,0.193430457,0.061211687,0.063715498,-0.075666644,-0.180709784,-0.034971153,-0.087883548,0.45589492,0.166420831,-0.078196341,0.246730867,0.199890696,0.367341794,0.272976136,0.071120572,0.118695067,0.05630106,0.225613176,0.123229874,0.003531501,0.08815327,0.127655614,-0.027382106,0.078481293,0.094623632,-0.080864394,-0.02316683,-0.051949501,-0.121362596,-0.18325119,-0.026729413,0.010915691,-0.054324039,0.951880004,3.216841919,-17.95440103,3.275405645,0.717595604,3.24538049,8.61E-05,0.002585021,-0.000370427,17.7965551,11.843341
477,-0.024722222,0.1866,0.19618852,0.284878646,-0.186521678,0.13714453,0.104467945,0.046552044,-0.199857304,-0.00511457,-0.036615621,-0.124740165,0.174481508,0.284392047,-0.016878638,0.196615866,0.338718508,0.207572851,0.343013282,0.350726397,0.028130734,0.238687144,0.096031257,0.294995878,0.135432864,0.149046664,0.151806985,0.061046503,0.031077858,-0.01599239,0.028830616,-0.071062555,0.014021825,-0.044358217,-0.133581265,0.002227688,-0.100458386,-0.032404625,0.878792654,3.346556693,-18.94430747,3.399706125,0.637979741,3.38538081,-4.25E-06,0.000571682,1.27E-05,18.8917788,12.745122
478,0.363333333,0.153,0.142532973,-0.005793586,-0.156036237,0.050973971,0.060435742,0.08334501,-0.059146671,-0.070909224,-0.095954446,-0.001480619,0.427391794,0.493418688,0.368757031,0.139435432,0.089437692,0.065378474,0.267332721,0.22848785,0.259524119,0.000757137,0.077573601,0.015238861,-0.001493362,0.001221617,0.056500253,0.176531075,0.066276758,0.020077346,0.002085529,0.070386691,-0.175414079,-0.077281677,-0.143315527,-0.052292308,-0.058565155,0.003750848,0.846061888,3.459892858,-19.69780819,3.510483027,0.598060057,3.4738524,0.000115539,0.002681244,-0.000486403,19.495643,12.819419
479,0.210555556,0.2286,-0.079562165,0.055127988,0.126929432,-0.068586705,-0.126031069,-0.017044825,-0.103576691,0.026708905,-0.119411239,-0.099793256,-0.081013746,0.034243897,-0.037074449,0.237950657,0.195462494,0.057389146,0.040709578,0.257274124,-0.009923166,0.090489333,-0.01020956,0.281438752,0.152387114,0.078909037,0.153818162,0.191708744,-0.016547653,0.029537088,0.016776501,0.001700662,-0.13481375,-0.123800783,-0.096229751,-0.144441552,-0.06583512,-0.082386732,0.900632483,3.787266256,-21.54297027,3.840865612,0.626712312,3.79355694,0.000137553,0.001828253,-0.000568211,21.2700167,10.738042
480,-0.110277778,-0.0528,-0.018943617,-0.029281682,0.009505459,0.008488638,-0.020642668,-0.004004339,-0.082367417,-0.022210976,-0.12675258,-0.092898511,0.034768679,0.458872841,0.155525026,0.247757466,0.188292718,0.19253378,0.098180067,0.361129074,0.198225171,-0.009578234,0.139392402,0.274271498,0.176381062,0.109268775,0.178230381,0.082006426,0.149096245,0.014275361,0.076355883,-0.048254579,-0.029808287,-0.199204476,-0.144314999,-0.10172666,-0.02344375,-0.037709936,1.068089915,3.822461589,-22.37760682,3.88765645,0.793138375,3.84262096,0.000387264,0.001284948,-0.003390496,22.1211223,13.723443
481,-0.101111111,0.2454,0.140777898,-0.207510192,0.132528542,0.161170068,0.024267,0.016089664,0.043921419,0.005188274,0.028107277,-0.119410078,-0.014179509,-0.07346227,-0.047258043,0.338575214,0.040118735,0.035829878,0.326477293,0.075645629,0.005018968,0.162911375,0.064616045,0.021752688,0.040229354,0.008871492,0.112024245,-0.022666541,-0.019787875,0.018379272,-0.036309855,-0.057851202,0.008282007,-0.02859532,-0.160771263,0.008555218,-0.040809476,-0.008630319,1.238040666,4.507861513,-27.50374463,4.58324194,0.908693662,4.50476764,0.000193998,0.002651872,-0.001071973,27.0294467,10.205092
482,-0.046111111,0.2832,0.129230942,0.189823587,0.180870576,-0.048197233,-0.137170457,-0.040303242,-0.062669796,-0.024582659,-0.016107178,-0.087040297,-0.018272331,0.19253287,0.059974926,0.106284092,-0.04339978,0.388017751,0.009135633,0.261128263,0.229170305,0.039614363,-0.002421798,0.263419794,0.126176821,0.191113362,0.175063133,0.084225009,0.116975567,0.033507337,-0.038830011,-0.056502148,-0.025781108,-0.168482992,-0.114705932,-0.128853903,-0.076517862,-0.067904034,1.002310349,3.706342293,-21.68969306,3.767231464,0.733026949,3.71501015,-0.000217417,0.001884988,0.001781019,21.3524541,11.607578
483,0.033333333,-0.0654,0.192126105,0.01327223,0.017182359,-0.015671745,-0.129416436,-0.043132837,-0.139116746,0.028091389,-0.006725784,-0.027501918,0.481850495,0.295345192,0.01727274,0.382327455,0.299747107,0.19783964,-0.073241949,0.045473492,0.084023745,0.018556938,0.026194699,0.028210037,-0.01504829,0.113338791,-0.029036145,0.09718236,-0.015741386,-0.01362132,-0.00892372,-0.04813298,-0.159131787,-0.144240622,-0.168458933,-0.135584195,-0.068234034,-0.018005289,0.994163126,3.723977852,-20.90733358,3.784255743,0.725361145,3.7611675,-1.02E-05,0.000416845,0.000277045,20.8114169,11.74819
484,0.192222222,-0.0066,0.162572059,0.122315146,0.035650669,-0.174106365,0.025903332,-0.109779169,0.019945394,-0.087250795,-0.060187733,-0.007940128,0.128098957,0.153058006,0.267406912,0.141845345,0.179670615,0.348520948,0.031045259,0.116257402,0.273924335,0.23615751,-0.025618371,0.116421986,0.182151942,0.095551972,-0.023910601,0.030494598,0.033298893,0.079077339,-0.026003048,-0.057924979,0.030384854,-0.175893246,0.024754871,-0.007701249,0.007871089,-0.058325614,0.883481339,3.511758134,-19.86150006,3.564832211,0.631566753,3.53322378,6.01E-05,0.001507002,-0.000482569,19.7201477,12.164534
485,0.286944444,0.0102,0.089879047,0.116784483,-0.03929369,-0.097771249,0.07846826,-0.110520331,-0.182892331,-0.072036026,-0.061040561,0.000271075,0.361828216,0.043416246,-0.090269168,0.228387051,0.193906514,0.116754589,0.042061935,0.210554108,0.096979776,0.133711966,-0.027554916,0.104205547,0.02839898,0.007815698,-0.031998664,0.103951651,0.10419458,0.083951476,-0.075663216,-0.097831551,-0.015686365,0.024189391,-0.003705391,-0.046688652,-0.011635933,-0.042385727,0.82383292,3.497370031,-19.11155721,3.546318293,0.574670624,3.53709715,-5.69E-05,0.001158247,0.000409185,19.1115713,11.12965
486,0.021111111,-0.0948,0.117771057,-0.235487321,0.198438502,-0.107515218,0.073933633,-0.036616709,-0.191536371,-0.106978527,-0.005693335,-0.097793104,0.375007062,0.162221215,0.031997199,0.078315096,0.057973398,0.20522366,0.06677066,-0.02268057,0.018163592,0.119144053,0.072857504,0.29243113,0.043499626,0.18076263,0.182963689,0.069580508,-0.006802709,0.029671832,-0.051676525,-0.045995064,-0.049465307,-0.033688629,-0.142141169,-0.009337693,-0.08596836,-0.013840096,1.112759544,3.955497442,-22.62958491,4.02348423,0.826857034,3.98218009,0.000162801,0.00220613,-0.000758414,22.4099324,11.809395
487,0.241111111,0.0648,0.063380996,0.165572397,0.04745082,-0.138152025,0.142574554,0.073052915,-0.194063216,-0.114687036,-0.000947241,-0.057153336,0.298574409,0.022092648,0.239997172,0.377338681,0.037321581,0.278568294,-0.043395573,-0.048564827,0.213263989,-8.4038E-05,0.210130187,0.074991246,0.005607126,0.161185467,0.0289578,0.173872507,-0.009806245,0.063166824,0.073386552,0.03451934,-0.078151772,-0.033264244,0.029929411,-0.005109695,-0.106145271,-0.010461589,0.856631477,3.077165995,-16.44274859,3.129425764,0.632433492,3.1383765,2.64E-05,0.001947327,-9.14E-05,16.5496622,11.040264
488,0.256388889,0.2202,0.134773634,0.215048128,-0.181866063,-0.166244448,0.050570815,-0.00706433,-0.094467352,-0.042987064,0.024572121,0.016234777,0.320120362,0.336412568,0.396877991,0.232513599,0.2734767,0.271873368,-0.068235729,0.353013407,0.269197315,0.026242593,0.028377774,0.239754301,0.131209325,0.184353141,0.164500673,0.019023457,0.031527037,0.032445454,-0.082537685,0.057563996,-0.097329908,-0.137941733,-0.007955627,-0.052655233,-0.024884164,-0.030109554,0.826552263,3.07120593,-16.95719964,3.121381998,0.606245954,3.10479235,0.000144858,0.001792597,-0.000487831,16.9136739,13.17208
489,0.335833333,0.279,0.027703799,-0.106628594,0.228105875,0.034430663,-0.068748122,-0.117756136,-0.005976143,0.003620009,-0.083753916,-0.110765854,0.4042273,0.499467249,0.289132321,0.020665266,0.11518443,-0.075865565,0.105519032,0.304903348,-0.035145025,0.160483639,0.133909329,0.253689579,0.173495346,0.096876078,0.03581515,0.065036426,0.023581918,0.018293229,0.037458532,-0.009780162,-0.181504,-0.077470314,-0.178503739,-0.025990806,-0.015819645,-0.000450208,0.970792591,3.7933731,-22.41311983,3.851851702,0.695868337,3.79314841,-1.98E-05,0.001868583,0.000217288,22.0372456,11.905908
490,0.045555556,-0.0444,0.139832979,0.217681377,-0.184847855,0.104880954,-0.026077841,-0.086880208,-0.024604956,0.007922071,-0.008063644,-0.127647735,0.152041527,0.003841021,0.395685566,0.047412581,0.023275209,0.200133506,0.289626808,0.01357393,0.054474736,0.06303825,0.111216855,0.288278429,0.058079395,0.101440752,0.067178483,0.028297663,-0.019106814,0.033848328,-0.069356283,0.05313859,-0.168851171,-0.049975458,-0.139998422,-0.021424042,-0.041508741,-0.058929351,0.873085979,3.526879348,-19.30377403,3.579191446,0.620721855,3.56380297,3.91E-05,0.002650501,-1.44E-05,19.2620385,11.964654
491,0.231944444,0.195,0.057226416,0.022392177,0.181898906,-0.055579555,-0.02300237,0.032064091,-0.08974642,-0.170107953,-0.030202704,0.012609462,0.26930661,0.334224126,0.366002347,0.097433134,0.200522649,0.344488373,0.019620184,-0.037630227,0.167412339,0.056019816,0.088253748,0.030362092,0.120301887,0.197596085,0.06694894,0.162763884,-0.003040981,-0.003832598,-0.033264342,0.098589527,-0.040011583,-0.129499666,-0.152363661,-0.005798504,-0.021582253,-0.011581594,0.977759437,3.624036904,-20.95525719,3.683413982,0.713103941,3.63052313,0.000203215,0.002501454,-0.001455636,20.6329791,11.602725
492,0.18,0.1026,0.02863634,0.249160824,-0.076785741,-0.03163767,0.004464565,-0.046590192,-0.05840805,-0.129342897,-0.034007143,-0.10381334,0.135142863,0.357858041,0.252012636,-0.030961254,-0.01170877,0.102979752,0.080597007,0.177927713,0.174598058,0.241677796,0.027560737,0.141897719,0.162085315,0.128867648,0.044142872,0.190940488,0.028018719,0.092603593,0.053720373,-0.096491024,-0.13058864,-0.057759128,-0.0367031,-0.137014221,-0.118190867,-0.051646838,0.835490797,3.547326723,-19.8667348,3.596966505,0.582284696,3.56876523,-9.14E-05,0.000580598,0.000466455,19.714704,11.951409
493,0.057777778,0.0984,0.151574962,0.263645298,0.233615112,-0.1334305,0.105015433,0.032937725,-0.017810116,-0.015716797,-0.047304552,-0.067246572,0.359421365,0.449556185,0.074634866,-0.060224166,0.204523278,-0.04423918,0.368999885,0.00516502,0.013377599,0.146048207,0.196672719,0.152863036,0.005359181,0.179599596,0.086491725,0.010195071,0.135612696,0.075041624,0.041336927,-0.055472146,-0.197387199,-0.090619012,0.027997971,0.018127591,0.005763607,-0.032862874,0.816418975,3.286021449,-18.31778294,3.334967375,0.57873571,3.3098829,-0.000103792,0.001582236,0.000698269,18.1596244,11.397184
494,-0.143888889,0.3,0.046362409,-0.230599645,-0.224276485,-0.012318363,-0.029533696,0.108854586,-0.034132253,-0.076742491,-0.100830906,-0.14867085,-0.064342315,-0.059530983,0.164317662,-0.059593118,-0.004406872,0.108521385,-0.049019373,0.145811781,0.190336756,0.204059298,0.146301216,0.280148141,-0.009639401,0.024961561,0.026159209,0.158612485,0.011346607,0.048791236,-0.000529577,0.021057088,-0.048944372,-0.098150687,-0.140400329,-0.097548895,0.009949476,0.000219609,1.232306126,4.54620723,-27.0544004,4.621094227,0.902906426,4.55695776,8.35E-05,0.001703093,-0.000801346,26.6913607,11.143996
495,0.265555556,0.1236,0.127033584,-0.213095911,0.160877035,0.109052041,0.142320301,-0.027808924,-0.115487009,-0.195027931,-0.034840441,-0.075481781,0.046054215,0.351163277,0.010278659,0.391281598,0.290495983,0.107797297,0.091431671,0.103971969,0.254081582,0.141301296,0.012294791,0.122409304,0.016529903,0.157736356,0.177710258,0.088108493,0.062486628,-0.019899924,-0.097663359,0.059742227,-0.094639279,-0.140583949,0.000460231,-0.125712579,-0.076094621,-0.041325432,1.037600924,3.938544136,-23.57244638,4.001329422,0.752449723,3.94266031,-3.23E-05,0.002155331,0.000230558,23.2000968,11.653619
496,0.018055556,-0.0024,-0.078453327,0.069522775,0.028155357,0.045704356,0.040256164,0.074862333,-0.001034042,0.034079982,-0.053798795,-0.056884522,0.300239547,0.347133539,0.044171297,0.050356246,0.193087596,0.291884731,-0.036706494,0.068076858,0.260529401,0.112795334,0.067829794,0.052173559,0.096866169,0.104369492,0.06862477,0.059672888,0.067322815,0.025058978,0.059047165,0.013423878,-0.184627607,-0.172010722,-0.187948316,-0.047226677,-0.001662145,-0.097453791,0.906470649,3.461718015,-19.11291092,3.516517639,0.656798633,3.48788779,7.25E-05,0.000497617,-0.000252829,18.9966806,12.033271
497,0.323611111,0.1572,0.122947015,0.213772537,0.13768351,-0.170551196,0.016499828,-0.06366214,-0.160509867,-0.118450439,-0.071894919,-0.039977826,0.417746687,0.124935505,0.107772934,0.306890295,-0.005530311,0.133383146,0.173883876,-0.025711532,0.110388471,0.190524076,0.143939514,0.079271401,0.153126182,0.13706547,0.19019547,0.04970437,0.016343044,0.016896558,0.082100174,0.040881222,-0.024388735,-0.114649237,0.004683053,-0.051447846,-0.073550884,-0.005011233,0.799917312,3.255601922,-17.88958144,3.30347085,0.566864201,3.28651958,-4.53E-06,0.00251113,0.000242664,17.8126018,11.111525
498,-0.091944444,-0.0234,0.185553829,0.143793293,-0.119243057,0.028482843,-0.141729221,-0.031782968,-0.050121805,0.003050286,-0.077334938,-0.036562754,0.09724472,0.054484492,0.416103677,0.187473366,0.161883593,0.193110047,0.141649292,0.171784448,0.169605732,0.073680366,0.018254244,0.266814054,0.119210768,0.182732105,0.041860436,0.058649829,0.127641094,0.07700435,0.065924816,-0.049507002,-0.131802122,-0.113594272,-0.068605186,-0.109362055,-0.079034135,0.006665661,0.992565414,3.82745741,-22.17237975,3.887371778,0.717040777,3.84220228,5.61E-05,0.002985459,-7.48E-05,21.9412894,12.687604
